,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
0,2020-08-22,21:00,Ligue 1,Matchweek 1,Sat,Home,D,1,1,Rennes,0.4,1.6,52.0,3975.0,José Fonte,4-2-2-2,Clément Turpin,Match Report,,5.0,1.0,24.8,0.0,0.0,0.0,2021,Lille
1,2020-08-30,13:00,Ligue 1,Matchweek 2,Sun,Away,W,1,0,Reims,1.2,0.3,50.0,,José Fonte,4-4-2,Stéphanie Frappart,Match Report,,10.0,3.0,21.0,0.0,0.0,0.0,2021,Lille
2,2020-09-13,13:00,Ligue 1,Matchweek 3,Sun,Home,W,1,0,Metz,1.5,0.8,61.0,,José Fonte,4-4-2,Jérémie Pignard,Match Report,,16.0,6.0,20.7,1.0,0.0,0.0,2021,Lille
3,2020-09-20,21:00,Ligue 1,Matchweek 4,Sun,Away,D,1,1,Marseille,1.5,0.7,44.0,,José Fonte,4-4-2,Hakim Ben El Hadj Salem,Match Report,,14.0,7.0,19.1,1.0,0.0,0.0,2021,Lille
4,2020-09-25,21:00,Ligue 1,Matchweek 5,Fri,Home,W,2,0,Nantes,1.8,0.8,54.0,,José Fonte,4-4-2,Willy Delajod,Match Report,,11.0,3.0,18.5,1.0,1.0,1.0,2021,Lille
5,2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,W,3,0,Strasbourg,1.8,1.6,53.0,,José Fonte,4-4-1-1,Mikael Lesage,Match Report,,12.0,6.0,20.3,0.0,0.0,0.0,2021,Lille
6,2020-10-18,21:00,Ligue 1,Matchweek 7,Sun,Home,W,4,0,Lens,2.5,0.4,57.0,,José Fonte,4-4-2,François Letexier,Match Report,,16.0,6.0,15.8,2.0,0.0,0.0,2021,Lille
8,2020-10-25,17:00,Ligue 1,Matchweek 8,Sun,Away,D,1,1,Nice,0.6,1.2,47.0,,José Fonte,4-4-2,Franck Schneider,Match Report,,12.0,4.0,23.1,0.0,0.0,0.0,2021,Lille
10,2020-11-01,21:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Lyon,0.6,0.6,60.0,,José Fonte,4-4-2,Mikael Lesage,Match Report,,15.0,6.0,24.2,0.0,0.0,0.0,2021,Lille
12,2020-11-08,13:00,Ligue 1,Matchweek 10,Sun,Away,L,2,3,Brest,3.0,1.3,63.0,,José Fonte,4-4-2,Florent Batta,Match Report,,21.0,6.0,19.1,2.0,1.0,1.0,2021,Lille
13,2020-11-22,21:00,Ligue 1,Matchweek 11,Sun,Home,W,4,0,Lorient,3.6,0.9,64.0,,Benjamin André,4-4-2,Willy Delajod,Match Report,,31.0,13.0,18.2,0.0,0.0,0.0,2021,Lille
15,2020-11-29,21:00,Ligue 1,Matchweek 12,Sun,Away,D,1,1,Saint-Étienne,0.5,1.0,62.0,,José Fonte,4-4-2,Benoît Bastien,Match Report,,9.0,2.0,20.8,1.0,0.0,0.0,2021,Lille
17,2020-12-06,13:00,Ligue 1,Matchweek 13,Sun,Home,W,2,1,Monaco,1.3,0.9,42.0,,José Fonte,4-4-2,Jérôme Brisard,Match Report,,10.0,5.0,19.5,1.0,0.0,0.0,2021,Lille
19,2020-12-13,17:00,Ligue 1,Matchweek 14,Sun,Home,W,2,1,Bordeaux,1.1,0.7,56.0,,José Fonte,4-4-2,Eric Wattellier,Match Report,,15.0,5.0,19.2,1.0,0.0,0.0,2021,Lille
20,2020-12-16,19:00,Ligue 1,Matchweek 15,Wed,Away,W,2,0,Dijon,0.8,0.2,53.0,,José Fonte,4-4-1-1,Hakim Ben El Hadj Salem,Match Report,,10.0,5.0,19.4,2.0,0.0,0.0,2021,Lille
21,2020-12-20,21:00,Ligue 1,Matchweek 16,Sun,Home,D,0,0,Paris S-G,0.5,0.7,31.0,,José Fonte,4-4-1-1,François Letexier,Match Report,,8.0,3.0,19.8,0.0,0.0,0.0,2021,Lille
22,2020-12-23,21:00,Ligue 1,Matchweek 17,Wed,Away,W,3,2,Montpellier,1.8,1.5,53.0,,José Fonte,4-4-2,Clément Turpin,Match Report,,8.0,6.0,24.6,0.0,1.0,1.0,2021,Lille
23,2021-01-06,21:00,Ligue 1,Matchweek 18,Wed,Home,L,1,2,Angers,0.4,0.6,65.0,,José Fonte,4-4-2,Thomas Léonard,Match Report,,7.0,2.0,20.8,1.0,0.0,0.0,2021,Lille
24,2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Away,W,1,0,Nîmes,0.9,0.4,52.0,,José Fonte,3-4-3,Jérôme Brisard,Match Report,,10.0,2.0,15.3,0.0,0.0,0.0,2021,Lille
25,2021-01-17,17:00,Ligue 1,Matchweek 20,Sun,Home,W,2,1,Reims,1.6,0.3,61.0,,José Fonte,4-4-2,Benoît Millot,Match Report,,16.0,8.0,19.6,0.0,0.0,0.0,2021,Lille
26,2021-01-24,17:00,Ligue 1,Matchweek 21,Sun,Away,W,1,0,Rennes,0.5,0.7,33.0,,José Fonte,4-4-2,Eric Wattellier,Match Report,,9.0,4.0,20.9,1.0,0.0,0.0,2021,Lille
27,2021-01-31,17:00,Ligue 1,Matchweek 22,Sun,Home,W,1,0,Dijon,1.7,0.4,59.0,,José Fonte,4-4-2,Jérémie Pignard,Match Report,,14.0,2.0,17.6,0.0,0.0,0.0,2021,Lille
28,2021-02-03,19:00,Ligue 1,Matchweek 23,Wed,Away,W,3,0,Bordeaux,1.7,1.1,46.0,,José Fonte,4-4-2,Mikael Lesage,Match Report,,11.0,6.0,16.9,0.0,0.0,0.0,2021,Lille
29,2021-02-07,17:00,Ligue 1,Matchweek 24,Sun,Away,W,2,0,Nantes,1.5,0.7,56.0,,José Fonte,4-4-2,Stéphanie Frappart,Match Report,,15.0,3.0,19.9,1.0,0.0,0.0,2021,Lille
31,2021-02-14,17:00,Ligue 1,Matchweek 25,Sun,Home,D,0,0,Brest,0.8,0.1,68.0,,José Fonte,4-4-2,Bastien Dechepy,Match Report,,15.0,0.0,19.4,0.0,0.0,0.0,2021,Lille
33,2021-02-21,17:00,Ligue 1,Matchweek 26,Sun,Away,W,4,1,Lorient,1.0,0.3,56.0,,José Fonte,4-4-2,Johan Hamel,Match Report,,16.0,7.0,20.7,1.0,0.0,0.0,2021,Lille
35,2021-02-28,17:00,Ligue 1,Matchweek 27,Sun,Home,D,1,1,Strasbourg,1.1,0.9,68.0,,José Fonte,4-4-2,Jérôme Brisard,Match Report,,14.0,5.0,19.4,1.0,0.0,0.0,2021,Lille
36,2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Home,W,2,0,Marseille,2.7,0.1,60.0,,José Fonte,4-4-2,Clément Turpin,Match Report,,23.0,8.0,15.6,0.0,0.0,0.0,2021,Lille
38,2021-03-14,17:05,Ligue 1,Matchweek 29,Sun,Away,D,0,0,Monaco,0.2,0.6,37.0,,José Fonte,4-2-3-1,Stéphanie Frappart,Match Report,,5.0,2.0,21.5,0.0,0.0,0.0,2021,Lille
40,2021-03-21,17:05,Ligue 1,Matchweek 30,Sun,Home,L,1,2,Nîmes,1.0,0.9,72.0,,José Fonte,4-4-2,Franck Schneider,Match Report,,15.0,4.0,18.2,2.0,0.0,0.0,2021,Lille
41,2021-04-03,17:00,Ligue 1,Matchweek 31,Sat,Away,W,1,0,Paris S-G,0.5,1.1,35.0,,José Fonte,4-4-2,Benoît Bastien,Match Report,,3.0,3.0,19.4,0.0,0.0,0.0,2021,Lille
42,2021-04-09,21:00,Ligue 1,Matchweek 32,Fri,Away,W,2,0,Metz,0.6,2.1,50.0,,José Fonte,4-4-2,Clément Turpin,Match Report,,9.0,6.0,19.4,0.0,0.0,0.0,2021,Lille
43,2021-04-16,21:00,Ligue 1,Matchweek 33,Fri,Home,D,1,1,Montpellier,1.3,0.9,63.0,,José Fonte,4-4-2,Benoît Millot,Match Report,,20.0,9.0,21.4,0.0,0.0,0.0,2021,Lille
44,2021-04-25,21:00,Ligue 1,Matchweek 34,Sun,Away,W,3,2,Lyon,1.9,1.0,54.0,,José Fonte,4-4-2,François Letexier,Match Report,,16.0,7.0,15.1,1.0,0.0,0.0,2021,Lille
45,2021-05-01,21:00,Ligue 1,Matchweek 35,Sat,Home,W,2,0,Nice,0.8,0.0,55.0,,José Fonte,4-4-2,Amaury Delerue,Match Report,,12.0,4.0,21.8,0.0,0.0,0.0,2021,Lille
46,2021-05-07,21:00,Ligue 1,Matchweek 36,Fri,Away,W,3,0,Lens,1.3,1.5,51.0,,José Fonte,4-4-2,Clément Turpin,Match Report,,10.0,5.0,21.6,0.0,1.0,1.0,2021,Lille
47,2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,D,0,0,Saint-Étienne,1.0,0.4,59.0,,José Fonte,4-4-2,Jérôme Brisard,Match Report,,14.0,3.0,23.1,2.0,0.0,0.0,2021,Lille
48,2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,W,2,1,Angers,1.6,0.6,43.0,,Benjamin André,4-4-2,Benoît Bastien,Match Report,,4.0,1.0,24.2,0.0,1.0,1.0,2021,Lille
0,2020-09-10,21:00,Ligue 1,Matchweek 2,Thu,Away,L,0,1,Lens,0.4,1.5,78.0,,Presnel Kimpembe,4-3-3,Hakim Ben El Hadj Salem,Match Report,,8.0,1.0,22.9,1.0,0.0,0.0,2021,Paris Saint Germain
1,2020-09-13,21:00,Ligue 1,Matchweek 3,Sun,Home,L,0,1,Marseille,2.4,0.8,65.0,,Presnel Kimpembe,4-3-3,Jérôme Brisard,Match Report,,14.0,4.0,16.3,2.0,0.0,0.0,2021,Paris Saint Germain
2,2020-09-16,21:00,Ligue 1,Matchweek 1,Wed,Home,W,1,0,Metz,2.2,0.9,71.0,,Marquinhos,4-3-3,Mikael Lesage,Match Report,,20.0,8.0,18.2,1.0,0.0,0.0,2021,Paris Saint Germain
3,2020-09-20,13:00,Ligue 1,Matchweek 4,Sun,Away,W,3,0,Nice,3.3,1.0,50.0,,Marquinhos,4-3-3,Benoît Bastien,Match Report,,13.0,5.0,12.5,0.0,1.0,1.0,2021,Paris Saint Germain
4,2020-09-27,21:00,Ligue 1,Matchweek 5,Sun,Away,W,2,0,Reims,3.8,0.3,64.0,,Marquinhos,4-1-4-1,Ruddy Buquet,Match Report,,21.0,7.0,15.5,2.0,0.0,0.0,2021,Paris Saint Germain
5,2020-10-02,21:00,Ligue 1,Matchweek 6,Fri,Home,W,6,1,Angers,2.4,1.0,57.0,,Marquinhos,4-4-2,Franck Schneider,Match Report,,18.0,12.0,18.4,1.0,0.0,0.0,2021,Paris Saint Germain
6,2020-10-16,21:00,Ligue 1,Matchweek 7,Fri,Away,W,4,0,Nîmes,3.8,0.2,75.0,,Presnel Kimpembe,4-3-3,Clément Turpin,Match Report,,30.0,11.0,15.0,0.0,0.0,0.0,2021,Paris Saint Germain
8,2020-10-24,21:00,Ligue 1,Matchweek 8,Sat,Home,W,4,0,Dijon,3.8,1.6,55.0,,Marquinhos,4-3-3,Johan Hamel,Match Report,,20.0,9.0,12.5,3.0,0.0,0.0,2021,Paris Saint Germain
10,2020-10-31,21:00,Ligue 1,Matchweek 9,Sat,Away,W,3,0,Nantes,2.4,1.7,63.0,,Keylor Navas,4-3-3,Hakim Ben El Hadj Salem,Match Report,,12.0,3.0,16.3,1.0,1.0,1.0,2021,Paris Saint Germain
12,2020-11-07,21:00,Ligue 1,Matchweek 10,Sat,Home,W,3,0,Rennes,0.9,1.0,49.0,,Marquinhos,4-3-3,Benoît Bastien,Match Report,,9.0,5.0,23.0,1.0,0.0,0.0,2021,Paris Saint Germain
13,2020-11-20,21:00,Ligue 1,Matchweek 11,Fri,Away,L,2,3,Monaco,1.9,3.9,48.0,,Presnel Kimpembe,4-4-2,Clément Turpin,Match Report,,8.0,3.0,22.6,2.0,1.0,1.0,2021,Paris Saint Germain
15,2020-11-28,21:00,Ligue 1,Matchweek 12,Sat,Home,D,2,2,Bordeaux,2.2,1.3,65.0,,Presnel Kimpembe,4-2-2-2,Jérémie Pignard,Match Report,,15.0,8.0,15.5,0.0,1.0,1.0,2021,Paris Saint Germain
17,2020-12-05,21:00,Ligue 1,Matchweek 13,Sat,Away,W,3,1,Montpellier,1.8,2.1,65.0,,Keylor Navas,5-3-2,Mikael Lesage,Match Report,,13.0,6.0,16.1,0.0,0.0,0.0,2021,Paris Saint Germain
19,2020-12-13,21:00,Ligue 1,Matchweek 14,Sun,Home,L,0,1,Lyon,0.4,0.8,64.0,,Presnel Kimpembe,3-5-2,Benoît Bastien,Match Report,,7.0,1.0,16.8,0.0,0.0,0.0,2021,Paris Saint Germain
20,2020-12-16,21:00,Ligue 1,Matchweek 15,Wed,Home,W,2,0,Lorient,2.7,1.4,74.0,,Ander Herrera,3-5-2,Johan Hamel,Match Report,,23.0,7.0,20.0,1.0,1.0,1.0,2021,Paris Saint Germain
21,2020-12-20,21:00,Ligue 1,Matchweek 16,Sun,Away,D,0,0,Lille,0.7,0.5,69.0,,Marquinhos,3-4-3,François Letexier,Match Report,,8.0,1.0,11.9,1.0,0.0,0.0,2021,Paris Saint Germain
22,2020-12-23,21:00,Ligue 1,Matchweek 17,Wed,Home,W,4,0,Strasbourg,2.9,0.6,69.0,,Marquinhos,3-5-2,Jérôme Miguelgorry,Match Report,,17.0,7.0,16.6,0.0,0.0,0.0,2021,Paris Saint Germain
23,2021-01-06,21:00,Ligue 1,Matchweek 18,Wed,Away,D,1,1,Saint-Étienne,1.6,1.2,68.0,,Marquinhos,4-3-3,Karim Abed,Match Report,,11.0,4.0,13.3,0.0,0.0,0.0,2021,Paris Saint Germain
24,2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,W,3,0,Brest,2.9,0.7,61.0,,Marquinhos,4-3-3,Hakim Ben El Hadj Salem,Match Report,,22.0,11.0,13.9,0.0,0.0,0.0,2021,Paris Saint Germain
26,2021-01-16,21:00,Ligue 1,Matchweek 20,Sat,Away,W,1,0,Angers,1.4,0.9,61.0,,Marquinhos,4-2-3-1,Amaury Delerue,Match Report,,11.0,3.0,17.1,1.0,0.0,0.0,2021,Paris Saint Germain
27,2021-01-22,21:00,Ligue 1,Matchweek 21,Fri,Home,W,4,0,Montpellier,4.5,0.4,72.0,,Marquinhos,4-2-3-1,Willy Delajod,Match Report,,26.0,8.0,14.4,3.0,0.0,0.0,2021,Paris Saint Germain
28,2021-01-31,15:00,Ligue 1,Matchweek 22,Sun,Away,L,2,3,Lorient,2.6,1.8,65.0,,Presnel Kimpembe,4-4-2,Jeremy Stinat,Match Report,,12.0,1.0,20.6,0.0,2.0,2.0,2021,Paris Saint Germain
29,2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Home,W,3,0,Nîmes,1.8,2.0,66.0,,Presnel Kimpembe,4-4-2,François Letexier,Match Report,,14.0,6.0,16.5,0.0,0.0,0.0,2021,Paris Saint Germain
30,2021-02-07,21:00,Ligue 1,Matchweek 24,Sun,Away,W,2,0,Marseille,1.7,0.6,47.0,,Marquinhos,4-3-3,Benoît Bastien,Match Report,,9.0,2.0,14.8,0.0,0.0,0.0,2021,Paris Saint Germain
32,2021-02-13,17:00,Ligue 1,Matchweek 25,Sat,Home,W,2,1,Nice,2.6,1.0,55.0,,Marquinhos,4-2-3-1,Jérémie Pignard,Match Report,,17.0,4.0,16.4,0.0,0.0,0.0,2021,Paris Saint Germain
34,2021-02-21,21:00,Ligue 1,Matchweek 26,Sun,Home,L,0,2,Monaco,0.7,1.3,74.0,,Marquinhos,4-3-3,Ruddy Buquet,Match Report,,10.0,1.0,21.6,1.0,0.0,0.0,2021,Paris Saint Germain
35,2021-02-27,17:00,Ligue 1,Matchweek 27,Sat,Away,W,4,0,Dijon,1.9,0.2,60.0,,Marquinhos,4-2-3-1,Mikael Lesage,Match Report,,6.0,4.0,17.2,0.0,1.0,1.0,2021,Paris Saint Germain
36,2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Away,W,1,0,Bordeaux,1.0,0.6,56.0,,Marquinhos,4-2-3-1,Franck Schneider,Match Report,,12.0,3.0,14.4,0.0,0.0,0.0,2021,Paris Saint Germain
39,2021-03-14,21:00,Ligue 1,Matchweek 29,Sun,Home,L,1,2,Nantes,0.6,1.3,73.0,,Marquinhos,4-2-3-1,Karim Abed,Match Report,,11.0,5.0,19.3,0.0,0.0,0.0,2021,Paris Saint Germain
41,2021-03-21,21:00,Ligue 1,Matchweek 30,Sun,Away,W,4,2,Lyon,1.4,0.8,57.0,,Marquinhos,4-2-3-1,Clément Turpin,Match Report,,14.0,9.0,18.1,2.0,0.0,0.0,2021,Paris Saint Germain
42,2021-04-03,17:00,Ligue 1,Matchweek 31,Sat,Home,L,0,1,Lille,1.1,0.5,65.0,,Marquinhos,4-2-3-1,Benoît Bastien,Match Report,,16.0,3.0,20.3,2.0,0.0,0.0,2021,Paris Saint Germain
44,2021-04-10,17:00,Ligue 1,Matchweek 32,Sat,Away,W,4,1,Strasbourg,1.9,0.9,63.0,,Presnel Kimpembe,4-2-3-1,Jérémie Pignard,Match Report,,16.0,7.0,19.1,1.0,0.0,0.0,2021,Paris Saint Germain
46,2021-04-18,13:00,Ligue 1,Matchweek 33,Sun,Home,W,3,2,Saint-Étienne,2.2,1.2,71.0,,Presnel Kimpembe,4-2-3-1,Ruddy Buquet,Match Report,,16.0,4.0,21.1,2.0,1.0,1.0,2021,Paris Saint Germain
48,2021-04-24,17:00,Ligue 1,Matchweek 34,Sat,Away,W,3,1,Metz,2.9,0.7,66.0,,Presnel Kimpembe,4-3-3,Willy Delajod,Match Report,,18.0,6.0,18.6,2.0,1.0,1.0,2021,Paris Saint Germain
50,2021-05-01,17:00,Ligue 1,Matchweek 35,Sat,Home,W,2,1,Lens,1.4,1.6,59.0,,Marquinhos,4-2-3-1,Jérôme Brisard,Match Report,,14.0,6.0,17.5,2.0,0.0,0.0,2021,Paris Saint Germain
52,2021-05-09,21:00,Ligue 1,Matchweek 36,Sun,Away,D,1,1,Rennes,1.6,1.0,57.0,,Marquinhos,4-2-3-1,Ruddy Buquet,Match Report,,11.0,3.0,16.0,0.0,1.0,1.0,2021,Paris Saint Germain
54,2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,W,4,0,Reims,3.6,0.1,58.0,,Marquinhos,4-2-3-1,Clément Turpin,Match Report,,27.0,8.0,17.3,0.0,1.0,1.0,2021,Paris Saint Germain
56,2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,W,2,0,Brest,2.4,1.4,63.0,,Marquinhos,4-3-3,Mikael Lesage,Match Report,,8.0,4.0,15.5,1.0,0.0,1.0,2021,Paris Saint Germain
0,2020-08-23,13:00,Ligue 1,Matchweek 1,Sun,Home,D,2,2,Reims,1.8,1.7,75.0,,Wissam Ben Yedder,4-3-3,François Letexier,Match Report,,22.0,5.0,16.3,0.0,0.0,0.0,2021,Monaco
1,2020-08-30,15:00,Ligue 1,Matchweek 2,Sun,Away,W,1,0,Metz,0.2,0.7,46.0,4463.0,Wissam Ben Yedder,4-3-3,Jeremy Stinat,Match Report,,3.0,2.0,18.4,0.0,0.0,0.0,2021,Monaco
2,2020-09-13,17:00,Ligue 1,Matchweek 3,Sun,Home,W,2,1,Nantes,2.3,1.2,57.0,,Wissam Ben Yedder,4-3-3,Clément Turpin,Match Report,,18.0,5.0,14.6,0.0,0.0,0.0,2021,Monaco
3,2020-09-19,21:00,Ligue 1,Matchweek 4,Sat,Away,L,1,2,Rennes,0.9,1.0,42.0,,Wissam Ben Yedder,4-3-3,Jérôme Miguelgorry,Match Report,,14.0,2.0,16.8,1.0,0.0,0.0,2021,Monaco
4,2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Home,W,3,2,Strasbourg,1.3,1.5,57.0,,Wissam Ben Yedder,4-3-3,Jérémie Pignard,Match Report,,11.0,5.0,19.1,1.0,0.0,0.0,2021,Monaco
5,2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,0,1,Brest,1.2,0.6,71.0,,Wissam Ben Yedder,4-3-3,Johan Hamel,Match Report,,21.0,2.0,18.6,2.0,0.0,0.0,2021,Monaco
6,2020-10-18,15:00,Ligue 1,Matchweek 7,Sun,Home,D,1,1,Montpellier,2.2,0.1,80.0,,Wissam Ben Yedder,4-3-3,Hakim Ben El Hadj Salem,Match Report,,20.0,6.0,19.4,1.0,1.0,1.0,2021,Monaco
7,2020-10-25,21:00,Ligue 1,Matchweek 8,Sun,Away,L,1,4,Lyon,2.0,3.3,65.0,,Wissam Ben Yedder,4-3-3,Jérôme Brisard,Match Report,,17.0,4.0,19.5,3.0,1.0,1.0,2021,Monaco
8,2020-11-01,17:00,Ligue 1,Matchweek 9,Sun,Home,W,4,0,Bordeaux,3.5,0.3,52.0,,Wissam Ben Yedder,4-2-3-1,Ruddy Buquet,Match Report,,16.0,5.0,15.3,0.0,1.0,1.0,2021,Monaco
9,2020-11-08,17:00,Ligue 1,Matchweek 10,Sun,Away,W,2,1,Nice,2.0,1.0,37.0,,Wissam Ben Yedder,4-4-2,Karim Abed,Match Report,,15.0,8.0,14.6,0.0,0.0,0.0,2021,Monaco
10,2020-11-20,21:00,Ligue 1,Matchweek 11,Fri,Home,W,3,2,Paris S-G,3.9,1.9,52.0,,Axel Disasi,4-4-1-1,Clément Turpin,Match Report,,14.0,4.0,17.9,1.0,1.0,1.0,2021,Monaco
11,2020-11-29,15:00,Ligue 1,Matchweek 12,Sun,Home,W,3,0,Nîmes,3.3,0.3,67.0,,Axel Disasi,4-4-1-1,Antony Gautier,Match Report,,17.0,5.0,13.5,1.0,0.0,0.0,2021,Monaco
12,2020-12-06,13:00,Ligue 1,Matchweek 13,Sun,Away,L,1,2,Lille,0.9,1.3,58.0,,Wissam Ben Yedder,4-4-2,Jérôme Brisard,Match Report,,8.0,3.0,17.6,0.0,0.0,0.0,2021,Monaco
13,2020-12-12,17:00,Ligue 1,Matchweek 14,Sat,Away,L,1,2,Marseille,1.9,1.3,61.0,,Wissam Ben Yedder,4-4-2,Benoît Millot,Match Report,,8.0,3.0,14.8,0.0,1.0,1.0,2021,Monaco
14,2020-12-16,21:00,Ligue 1,Matchweek 15,Wed,Home,L,0,3,Lens,0.8,1.3,32.0,,Wissam Ben Yedder,4-4-2,Willy Delajod,Match Report,,7.0,1.0,14.1,1.0,0.0,0.0,2021,Monaco
15,2020-12-20,15:00,Ligue 1,Matchweek 16,Sun,Away,W,1,0,Dijon,0.8,1.3,48.0,,Wissam Ben Yedder,4-4-2,Jeremy Stinat,Match Report,,13.0,6.0,16.4,0.0,0.0,0.0,2021,Monaco
16,2020-12-23,21:00,Ligue 1,Matchweek 17,Wed,Home,D,2,2,Saint-Étienne,0.8,1.7,40.0,,Wissam Ben Yedder,4-4-2,Johan Hamel,Match Report,,2.0,2.0,12.2,0.0,0.0,0.0,2021,Monaco
17,2021-01-06,19:00,Ligue 1,Matchweek 18,Wed,Away,W,5,2,Lorient,2.6,1.0,59.0,,Wissam Ben Yedder,4-4-2,Franck Schneider,Match Report,,15.0,9.0,16.5,1.0,0.0,0.0,2021,Monaco
18,2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,W,3,0,Angers,2.1,0.7,56.0,,Wissam Ben Yedder,4-4-2,Benoît Bastien,Match Report,,13.0,4.0,15.9,0.0,0.0,0.0,2021,Monaco
19,2021-01-15,21:00,Ligue 1,Matchweek 20,Fri,Away,W,3,2,Montpellier,2.3,0.7,48.0,,Wissam Ben Yedder,4-2-3-1,Aurélien Petit,Match Report,,15.0,3.0,16.2,0.0,1.0,1.0,2021,Monaco
20,2021-01-23,21:00,Ligue 1,Matchweek 21,Sat,Home,W,3,1,Marseille,1.2,0.5,54.0,,Wissam Ben Yedder,4-4-2,François Letexier,Match Report,,8.0,6.0,16.8,1.0,0.0,0.0,2021,Monaco
21,2021-01-31,21:00,Ligue 1,Matchweek 22,Sun,Away,W,2,1,Nantes,1.6,0.9,67.0,,Wissam Ben Yedder,3-4-3,Thomas Léonard,Match Report,,14.0,5.0,17.2,0.0,0.0,0.0,2021,Monaco
22,2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Home,W,2,1,Nice,2.6,0.4,42.0,,Wissam Ben Yedder,4-4-2,Jérôme Brisard,Match Report,,14.0,5.0,17.4,2.0,1.0,1.0,2021,Monaco
23,2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Away,W,4,3,Nîmes,1.3,1.4,56.0,,Wissam Ben Yedder,4-4-2,Clément Turpin,Match Report,,11.0,5.0,19.7,1.0,0.0,0.0,2021,Monaco
25,2021-02-14,13:00,Ligue 1,Matchweek 25,Sun,Home,D,2,2,Lorient,2.2,1.3,70.0,,Wissam Ben Yedder,4-4-2,Benoît Millot,Match Report,,11.0,3.0,15.0,1.0,1.0,1.0,2021,Monaco
26,2021-02-21,21:00,Ligue 1,Matchweek 26,Sun,Away,W,2,0,Paris S-G,1.3,0.7,26.0,,Wissam Ben Yedder,3-4-3,Ruddy Buquet,Match Report,,5.0,3.0,13.3,0.0,0.0,0.0,2021,Monaco
27,2021-02-28,13:00,Ligue 1,Matchweek 27,Sun,Home,W,2,0,Brest,2.2,0.6,63.0,,Wissam Ben Yedder,3-4-3,Jérémie Pignard,Match Report,,14.0,8.0,17.4,0.0,0.0,1.0,2021,Monaco
28,2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Away,L,0,1,Strasbourg,0.6,0.9,62.0,,Wissam Ben Yedder,3-4-3,Eric Wattellier,Match Report,,5.0,1.0,13.7,0.0,0.0,0.0,2021,Monaco
30,2021-03-14,17:05,Ligue 1,Matchweek 29,Sun,Home,D,0,0,Lille,0.6,0.2,63.0,,Wissam Ben Yedder,3-4-3,Stéphanie Frappart,Match Report,,8.0,4.0,14.4,0.0,0.0,0.0,2021,Monaco
31,2021-03-19,21:00,Ligue 1,Matchweek 30,Fri,Away,W,4,0,Saint-Étienne,2.3,0.5,59.0,,Axel Disasi,4-4-2,Mikael Lesage,Match Report,,14.0,4.0,19.7,0.0,0.0,1.0,2021,Monaco
32,2021-04-03,13:00,Ligue 1,Matchweek 31,Sat,Home,W,4,0,Metz,2.4,0.3,61.0,,Axel Disasi,4-2-3-1,Johan Hamel,Match Report,,13.0,4.0,20.0,0.0,2.0,2.0,2021,Monaco
34,2021-04-11,17:05,Ligue 1,Matchweek 32,Sun,Home,W,3,0,Dijon,3.8,0.6,64.0,,Axel Disasi,4-2-3-1,Aurélien Petit,Match Report,,14.0,8.0,17.5,0.0,1.0,2.0,2021,Monaco
35,2021-04-18,17:05,Ligue 1,Matchweek 33,Sun,Away,W,3,0,Bordeaux,2.1,0.8,59.0,,Wissam Ben Yedder,4-2-3-1,François Letexier,Match Report,,13.0,6.0,19.8,1.0,0.0,0.0,2021,Monaco
37,2021-04-25,17:05,Ligue 1,Matchweek 34,Sun,Away,W,1,0,Angers,1.6,0.1,58.0,,Axel Disasi,4-4-2,Hakim Ben El Hadj Salem,Match Report,,10.0,3.0,18.3,1.0,0.0,0.0,2021,Monaco
38,2021-05-02,21:00,Ligue 1,Matchweek 35,Sun,Home,L,2,3,Lyon,2.1,1.2,48.0,,Wissam Ben Yedder,4-2-3-1,Clément Turpin,Match Report,,11.0,3.0,17.7,0.0,1.0,1.0,2021,Monaco
39,2021-05-09,17:05,Ligue 1,Matchweek 36,Sun,Away,W,1,0,Reims,0.9,0.4,60.0,,Wissam Ben Yedder,3-4-3,Antony Gautier,Match Report,,7.0,2.0,20.1,0.0,0.0,0.0,2021,Monaco
41,2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,W,2,1,Rennes,1.4,0.4,40.0,,Wissam Ben Yedder,4-4-2,Benoît Bastien,Match Report,,11.0,3.0,17.4,0.0,0.0,0.0,2021,Monaco
