,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
35,2016-02-03,21:00,Ligue 1,Matchweek 24,Wed,Home,W,3,1,Lorient,63.0,45358.0,Thiago Silva,4-3-3,Hakim Ben El Hadj Salem,Match Report,,16.0,7.0,,0.0,0.0,2016,Paris Saint Germain
36,2016-02-07,21:00,Ligue 1,Matchweek 25,Sun,Away,W,2,1,Marseille,55.0,61166.0,Thiago Silva,4-3-3,Ruddy Buquet,Match Report,,11.0,3.0,,0.0,0.0,2016,Paris Saint Germain
38,2016-02-13,17:00,Ligue 1,Matchweek 26,Sat,Home,D,0,0,Lille,60.0,45391.0,Blaise Matuidi,4-3-3,Franck Schneider,Match Report,,12.0,4.0,,0.0,0.0,2016,Paris Saint Germain
40,2016-02-20,17:00,Ligue 1,Matchweek 27,Sat,Home,W,4,1,Reims,72.0,45489.0,Thiago Silva,4-3-3,Jérôme Miguelgorry,Match Report,,15.0,7.0,,0.0,0.0,2016,Paris Saint Germain
41,2016-02-28,21:00,Ligue 1,Matchweek 28,Sun,Away,L,1,2,Lyon,64.0,56661.0,Thiago Silva,4-3-3,Lionel Jaffredo,Match Report,,7.0,3.0,,0.0,0.0,2016,Paris Saint Germain
43,2016-03-05,17:00,Ligue 1,Matchweek 29,Sat,Home,D,0,0,Montpellier,60.0,45173.0,Maxwell,4-3-3,Tony Chapron,Match Report,,7.0,5.0,,0.0,0.0,2016,Paris Saint Germain
45,2016-03-13,14:00,Ligue 1,Matchweek 30,Sun,Away,W,9,0,Troyes,64.0,19184.0,Thiago Silva,4-3-3,François Letexier,Match Report,,22.0,15.0,,0.0,1.0,2016,Paris Saint Germain
46,2016-03-20,21:00,Ligue 1,Matchweek 31,Sun,Home,L,0,2,Monaco,75.0,46569.0,Thiago Silva,4-3-3,Antony Gautier,Match Report,,23.0,4.0,,0.0,0.0,2016,Paris Saint Germain
47,2016-04-02,17:00,Ligue 1,Matchweek 32,Sat,Home,W,4,1,Nice,56.0,46919.0,Thiago Silva,4-3-3,Mikael Lesage,Match Report,,13.0,7.0,,0.0,0.0,2016,Paris Saint Germain
49,2016-04-09,17:00,Ligue 1,Matchweek 33,Sat,Away,W,2,0,Guingamp,69.0,18363.0,Blaise Matuidi,4-3-3,Frédy Fautrel,Match Report,,14.0,6.0,,1.0,1.0,2016,Paris Saint Germain
51,2016-04-16,17:00,Ligue 1,Matchweek 34,Sat,Home,W,6,0,Caen,68.0,44807.0,Zlatan Ibrahimović,4-3-3,Bartolomeu Varela,Match Report,,21.0,9.0,,0.0,0.0,2016,Paris Saint Germain
54,2016-04-29,20:30,Ligue 1,Matchweek 36,Fri,Home,W,4,0,Rennes,65.0,45341.0,Thiago Silva,4-3-3,Amaury Delerue,Match Report,,27.0,12.0,,0.0,0.0,2016,Paris Saint Germain
55,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Away,W,4,0,Gazélec Ajaccio,74.0,3970.0,Thiago Silva,4-3-3,Mikael Lesage,Match Report,,9.0,6.0,,0.0,0.0,2016,Paris Saint Germain
56,2016-05-11,20:30,Ligue 1,Matchweek 35,Wed,Away,D,1,1,Bordeaux,68.0,38026.0,Zlatan Ibrahimović,4-3-3,François Letexier,Match Report,,9.0,2.0,,0.0,0.0,2016,Paris Saint Germain
57,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Home,W,4,0,Nantes,61.0,47844.0,Zlatan Ibrahimović,4-3-3,Lionel Jaffredo,Match Report,,20.0,13.0,,0.0,0.0,2016,Paris Saint Germain
1,2015-08-09,21:00,Ligue 1,Matchweek 1,Sun,Home,D,0,0,Lorient,62.0,28116.0,Alexandre Lacazette,4-3-1-2,Benoît Millot,Match Report,,21.0,6.0,,0.0,0.0,2016,Lyon
2,2015-08-15,20:00,Ligue 1,Matchweek 2,Sat,Away,W,1,0,Guingamp,65.0,17728.0,Maxime Gonalons,4-1-2-1-2◆,Antony Gautier,Match Report,,11.0,3.0,,0.0,0.0,2016,Lyon
3,2015-08-22,17:00,Ligue 1,Matchweek 3,Sat,Home,L,1,2,Rennes,67.0,31470.0,Maxime Gonalons,4-3-1-2,Ruddy Buquet,Match Report,,15.0,4.0,,0.0,0.0,2016,Lyon
4,2015-08-29,17:00,Ligue 1,Matchweek 4,Sat,Away,W,4,0,Caen,65.0,19795.0,Maxime Gonalons,4-3-1-2,Nicolas Rainville,Match Report,,13.0,5.0,,0.0,0.0,2016,Lyon
5,2015-09-12,17:00,Ligue 1,Matchweek 5,Sat,Home,D,0,0,Lille,57.0,32137.0,Maxime Gonalons,4-1-2-1-2◆,Franck Schneider,Match Report,,13.0,6.0,,0.0,0.0,2016,Lyon
7,2015-09-20,21:00,Ligue 1,Matchweek 6,Sun,Away,D,1,1,Marseille,55.0,65000.0,Maxime Gonalons,4-1-2-1-2◆,Ruddy Buquet,Match Report,,12.0,5.0,,1.0,1.0,2016,Lyon
8,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Home,W,2,0,Bastia,63.0,25658.0,Maxime Gonalons,4-1-2-1-2◆,Benoît Bastien,Match Report,,14.0,7.0,,0.0,0.0,2016,Lyon
9,2015-09-26,20:00,Ligue 1,Matchweek 8,Sat,Away,L,1,3,Bordeaux,53.0,26593.0,Samuel Umtiti,4-1-2-1-2◆,Benoît Millot,Match Report,,10.0,4.0,,0.0,0.0,2016,Lyon
11,2015-10-03,17:30,Ligue 1,Matchweek 9,Sat,Home,W,1,0,Reims,59.0,30089.0,Maxime Gonalons,4-1-2-1-2◆,Antony Gautier,Match Report,,17.0,6.0,,0.0,1.0,2016,Lyon
12,2015-10-16,20:30,Ligue 1,Matchweek 10,Fri,Away,D,1,1,Monaco,70.0,9513.0,Maxime Gonalons,4-1-2-1-2◆,Frédy Fautrel,Match Report,,18.0,6.0,,0.0,0.0,2016,Lyon
14,2015-10-23,20:30,Ligue 1,Matchweek 11,Fri,Home,W,3,0,Toulouse,68.0,32327.0,Maxime Gonalons,4-1-2-1-2◆,Nicolas Rainville,Match Report,,20.0,8.0,,0.0,0.0,2016,Lyon
15,2015-10-31,20:00,Ligue 1,Matchweek 12,Sat,Away,W,1,0,Troyes,69.0,14877.0,Maxime Gonalons,4-1-2-1-2◆,Stéphane Jochem,Match Report,,30.0,6.0,,1.0,1.0,2016,Lyon
17,2015-11-08,21:00,Ligue 1,Matchweek 13,Sun,Home,W,3,0,Saint-Étienne,60.0,38752.0,Maxime Gonalons,4-1-2-1-2◆,Tony Chapron,Match Report,,17.0,8.0,,0.0,0.0,2016,Lyon
18,2015-11-20,20:30,Ligue 1,Matchweek 14,Fri,Away,L,0,3,Nice,51.0,17872.0,Maxime Gonalons,4-1-2-1-2◆,Benoît Bastien,Match Report,,13.0,1.0,,0.0,0.0,2016,Lyon
20,2015-11-27,20:30,Ligue 1,Matchweek 15,Fri,Home,L,2,4,Montpellier,65.0,30826.0,Maxime Gonalons,4-1-2-1-2◆,Benoît Millot,Match Report,,13.0,6.0,,0.0,0.0,2016,Lyon
21,2015-12-01,21:00,Ligue 1,Matchweek 16,Tue,Away,D,0,0,Nantes,55.0,20896.0,Maxime Gonalons,4-1-2-1-2◆,Amaury Delerue,Match Report,,10.0,5.0,,0.0,0.0,2016,Lyon
22,2015-12-05,17:00,Ligue 1,Matchweek 17,Sat,Home,L,0,2,Angers,63.0,36068.0,Alexandre Lacazette,4-1-2-1-2◆,Lionel Jaffredo,Match Report,,14.0,1.0,,0.0,0.0,2016,Lyon
24,2015-12-13,21:00,Ligue 1,Matchweek 18,Sun,Away,L,1,5,Paris S-G,36.0,46650.0,Maxime Gonalons,4-3-3,Ruddy Buquet,Match Report,,9.0,3.0,,0.0,0.0,2016,Lyon
26,2015-12-20,17:00,Ligue 1,Matchweek 19,Sun,Away,L,1,2,Gazélec Ajaccio,54.0,4125.0,Maxime Gonalons,3-1-4-2,Amaury Delerue,Match Report,,9.0,2.0,,0.0,0.0,2016,Lyon
28,2016-01-09,17:00,Ligue 1,Matchweek 20,Sat,Home,W,4,1,Troyes,70.0,55169.0,Maxime Gonalons,4-3-3,Ruddy Buquet,Match Report,,22.0,8.0,,0.0,0.0,2016,Lyon
30,2016-01-17,21:00,Ligue 1,Matchweek 21,Sun,Away,L,0,1,Saint-Étienne,71.0,36503.0,Maxime Gonalons,4-3-3,Clément Turpin,Match Report,,19.0,5.0,,0.0,0.0,2016,Lyon
32,2016-01-24,21:00,Ligue 1,Matchweek 22,Sun,Home,D,1,1,Marseille,66.0,56506.0,Maxime Gonalons,4-3-3,Antony Gautier,Match Report,,22.0,9.0,,0.0,0.0,2016,Lyon
33,2016-01-30,20:00,Ligue 1,Matchweek 23,Sat,Away,L,0,1,Bastia,73.0,10908.0,Maxime Gonalons,4-3-3,Mikael Lesage,Match Report,,9.0,2.0,,0.0,0.0,2016,Lyon
34,2016-02-03,19:00,Ligue 1,Matchweek 24,Wed,Home,W,3,0,Bordeaux,58.0,30143.0,Maxime Gonalons,4-3-3,Frédy Fautrel,Match Report,,17.0,5.0,,0.0,0.0,2016,Lyon
35,2016-02-06,17:00,Ligue 1,Matchweek 25,Sat,Away,W,3,0,Angers,67.0,15386.0,Maxime Gonalons,4-3-3,Franck Schneider,Match Report,,9.0,3.0,,0.0,0.0,2016,Lyon
37,2016-02-14,14:00,Ligue 1,Matchweek 26,Sun,Home,W,4,1,Caen,62.0,38624.0,Maxime Gonalons,4-3-3,Ruddy Buquet,Match Report,,21.0,8.0,,0.0,0.0,2016,Lyon
38,2016-02-21,21:00,Ligue 1,Matchweek 27,Sun,Away,L,0,1,Lille,55.0,32956.0,Samuel Umtiti,4-2-3-1,Benoît Bastien,Match Report,,12.0,4.0,,0.0,0.0,2016,Lyon
39,2016-02-28,21:00,Ligue 1,Matchweek 28,Sun,Home,W,2,1,Paris S-G,37.0,56661.0,Maxime Gonalons,4-3-3,Lionel Jaffredo,Match Report,,14.0,7.0,,0.0,0.0,2016,Lyon
40,2016-03-06,21:00,Ligue 1,Matchweek 29,Sun,Home,W,5,1,Guingamp,67.0,33133.0,Maxime Gonalons,4-3-3,Frédy Fautrel,Match Report,,16.0,9.0,,0.0,0.0,2016,Lyon
41,2016-03-13,21:00,Ligue 1,Matchweek 30,Sun,Away,D,2,2,Rennes,60.0,25830.0,Maxime Gonalons,4-3-3,Franck Schneider,Match Report,,17.0,7.0,,0.0,0.0,2016,Lyon
42,2016-03-19,21:00,Ligue 1,Matchweek 31,Sat,Home,W,2,0,Nantes,60.0,47505.0,Maxime Gonalons,4-3-3,Benoît Millot,Match Report,,8.0,4.0,,1.0,1.0,2016,Lyon
43,2016-04-03,21:00,Ligue 1,Matchweek 32,Sun,Away,W,3,1,Lorient,62.0,15132.0,Samuel Umtiti,4-3-3,Frédy Fautrel,Match Report,,17.0,7.0,,0.0,0.0,2016,Lyon
44,2016-04-08,20:30,Ligue 1,Matchweek 33,Fri,Away,W,2,0,Montpellier,63.0,15066.0,Maxime Gonalons,4-3-3,Antony Gautier,Match Report,,14.0,8.0,,0.0,0.0,2016,Lyon
45,2016-04-15,20:30,Ligue 1,Matchweek 34,Fri,Home,D,1,1,Nice,52.0,55744.0,Maxime Gonalons,4-3-3,Lionel Jaffredo,Match Report,,14.0,3.0,,0.0,0.0,2016,Lyon
46,2016-04-23,17:30,Ligue 1,Matchweek 35,Sat,Away,W,3,2,Toulouse,66.0,24316.0,Maxime Gonalons,4-3-3,Clément Turpin,Match Report,,11.0,3.0,,0.0,0.0,2016,Lyon
47,2016-04-30,21:00,Ligue 1,Matchweek 36,Sat,Home,W,2,1,Gazélec Ajaccio,71.0,50546.0,Maxime Gonalons,4-3-3,Nicolas Rainville,Match Report,,6.0,2.0,,0.0,0.0,2016,Lyon
48,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Home,W,6,1,Monaco,66.0,56696.0,Maxime Gonalons,4-3-3,Ruddy Buquet,Match Report,,23.0,15.0,,0.0,0.0,2016,Lyon
49,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Away,L,1,4,Reims,67.0,17432.0,Maxime Gonalons,4-3-3,Amaury Delerue,Match Report,,9.0,3.0,,0.0,0.0,2016,Lyon
2,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Away,W,2,1,Nice,57.0,25173.0,Jérémy Toulalan,4-2-3-1,Lionel Jaffredo,Match Report,,18.0,6.0,,0.0,0.0,2016,Monaco
3,2015-08-14,20:30,Ligue 1,Matchweek 2,Fri,Home,D,0,0,Lille,63.0,13331.0,Jérémy Toulalan,4-2-3-1,Benoît Millot,Match Report,,9.0,3.0,,0.0,0.0,2016,Monaco
5,2015-08-22,20:00,Ligue 1,Matchweek 3,Sat,Away,D,1,1,Toulouse,57.0,12748.0,Jérémy Toulalan,4-3-3,Stéphane Lannoy,Match Report,,14.0,3.0,,0.0,0.0,2016,Monaco
7,2015-08-30,21:00,Ligue 1,Matchweek 4,Sun,Home,L,0,3,Paris S-G,29.0,16224.0,Jérémy Toulalan,4-2-3-1,Benoît Bastien,Match Report,,3.0,2.0,,0.0,0.0,2016,Monaco
8,2015-09-13,14:00,Ligue 1,Matchweek 5,Sun,Away,W,1,0,Gazélec Ajaccio,45.0,3880.0,Ricardo Carvalho,4-3-3,Sébastien Moreira,Match Report,,13.0,8.0,,1.0,1.0,2016,Monaco
10,2015-09-20,17:00,Ligue 1,Matchweek 6,Sun,Home,L,2,3,Lorient,64.0,6140.0,Ricardo Carvalho,4-2-3-1,Amaury Delerue,Match Report,,13.0,6.0,,0.0,0.0,2016,Monaco
11,2015-09-24,18:55,Ligue 1,Matchweek 7,Thu,Away,W,3,2,Montpellier,55.0,10032.0,Ricardo Carvalho,4-2-3-1,Clément Turpin,Match Report,,13.0,5.0,,1.0,1.0,2016,Monaco
12,2015-09-27,17:00,Ligue 1,Matchweek 8,Sun,Away,D,3,3,Guingamp,51.0,13987.0,Ricardo Carvalho,4-2-3-1,Wilfried Bien,Match Report,,8.0,3.0,,0.0,0.0,2016,Monaco
14,2015-10-04,14:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Rennes,53.0,5552.0,Jérémy Toulalan,4-2-3-1,Tony Chapron,Match Report,,14.0,6.0,,0.0,0.0,2016,Monaco
15,2015-10-16,20:30,Ligue 1,Matchweek 10,Fri,Home,D,1,1,Lyon,30.0,9513.0,Jérémy Toulalan,4-2-3-1,Frédy Fautrel,Match Report,,12.0,4.0,,0.0,0.0,2016,Monaco
17,2015-10-25,14:00,Ligue 1,Matchweek 11,Sun,Away,W,1,0,Reims,44.0,14238.0,Jérémy Toulalan,4-3-3,Franck Schneider,Match Report,,16.0,4.0,,0.0,0.0,2016,Monaco
18,2015-11-01,17:00,Ligue 1,Matchweek 12,Sun,Home,W,1,0,Angers,51.0,6075.0,Jérémy Toulalan,4-3-3,Bartolomeu Varela,Match Report,,13.0,2.0,,0.0,0.0,2016,Monaco
20,2015-11-08,21:00,Ligue 1,Matchweek 13,Sun,Away,L,1,3,Bordeaux,62.0,21090.0,Jérémy Toulalan,4-3-3,Benoît Millot,Match Report,,14.0,7.0,,0.0,0.0,2016,Monaco
21,2015-11-21,20:00,Ligue 1,Matchweek 14,Sat,Home,W,1,0,Nantes,55.0,5733.0,Jérémy Toulalan,4-3-3,Antony Gautier,Match Report,,8.0,4.0,,0.0,0.0,2016,Monaco
23,2015-11-29,21:00,Ligue 1,Matchweek 15,Sun,Away,D,3,3,Marseille,35.0,42882.0,Andrea Raggi,4-3-3,Clément Turpin,Match Report,,10.0,5.0,,0.0,0.0,2016,Monaco
24,2015-12-02,19:00,Ligue 1,Matchweek 16,Wed,Home,D,1,1,Caen,60.0,5388.0,Ricardo Carvalho,4-2-3-1,Stéphane Lannoy,Match Report,,10.0,4.0,,0.0,0.0,2016,Monaco
25,2015-12-05,20:00,Ligue 1,Matchweek 17,Sat,Away,W,2,1,Bastia,48.0,10596.0,Ricardo Carvalho,4-2-3-1,Ruddy Buquet,Match Report,,7.0,2.0,,0.0,0.0,2016,Monaco
27,2015-12-13,14:00,Ligue 1,Matchweek 18,Sun,Home,W,1,0,Saint-Étienne,51.0,7213.0,Jérémy Toulalan,4-2-3-1,Mikael Lesage,Match Report,,10.0,4.0,,1.0,1.0,2016,Monaco
29,2015-12-19,20:00,Ligue 1,Matchweek 19,Sat,Away,D,0,0,Troyes,60.0,16266.0,Jérémy Toulalan,4-2-3-1,Wilfried Bien,Match Report,,15.0,5.0,,0.0,1.0,2016,Monaco
31,2016-01-09,20:00,Ligue 1,Matchweek 20,Sat,Home,D,2,2,Gazélec Ajaccio,55.0,5542.0,Jérémy Toulalan,4-2-3-1,Stéphane Jochem,Match Report,,11.0,4.0,,1.0,1.0,2016,Monaco
32,2016-01-17,14:00,Ligue 1,Matchweek 21,Sun,Away,W,2,0,Lorient,45.0,10742.0,Jérémy Toulalan,4-2-3-1,Benoît Bastien,Match Report,,6.0,4.0,,0.0,0.0,2016,Monaco
34,2016-01-24,14:00,Ligue 1,Matchweek 22,Sun,Home,W,4,0,Toulouse,48.0,5628.0,Ricardo Carvalho,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,14.0,5.0,,0.0,0.0,2016,Monaco
35,2016-01-30,17:00,Ligue 1,Matchweek 23,Sat,Away,L,0,3,Angers,58.0,13598.0,Ricardo Carvalho,4-2-3-1,Ruddy Buquet,Match Report,,9.0,4.0,,0.0,0.0,2016,Monaco
36,2016-02-02,19:00,Ligue 1,Matchweek 24,Tue,Home,W,2,0,Bastia,53.0,5607.0,Ricardo Carvalho,4-2-3-1,Nicolas Rainville,Match Report,,7.0,4.0,,0.0,0.0,2016,Monaco
37,2016-02-06,14:00,Ligue 1,Matchweek 25,Sat,Home,W,1,0,Nice,32.0,12842.0,Ricardo Carvalho,4-2-3-1,Tony Chapron,Match Report,,8.0,4.0,,0.0,0.0,2016,Monaco
39,2016-02-14,17:00,Ligue 1,Matchweek 26,Sun,Away,D,1,1,Saint-Étienne,41.0,31868.0,Ricardo Carvalho,4-3-3,Frédy Fautrel,Match Report,,8.0,2.0,,0.0,0.0,2016,Monaco
40,2016-02-20,20:00,Ligue 1,Matchweek 27,Sat,Home,W,3,1,Troyes,44.0,5650.0,Jérémy Toulalan,4-4-2,Johan Hamel,Match Report,,17.0,8.0,,0.0,0.0,2016,Monaco
41,2016-02-28,14:00,Ligue 1,Matchweek 28,Sun,Away,D,0,0,Nantes,45.0,25866.0,Jérémy Toulalan,4-3-3,Mikael Lesage,Match Report,,4.0,1.0,,0.0,0.0,2016,Monaco
42,2016-03-04,20:30,Ligue 1,Matchweek 29,Fri,Away,D,2,2,Caen,51.0,17926.0,Jérémy Toulalan,4-2-3-1,Clément Turpin,Match Report,,9.0,3.0,,0.0,0.0,2016,Monaco
43,2016-03-11,20:30,Ligue 1,Matchweek 30,Fri,Home,D,2,2,Reims,46.0,5738.0,Jérémy Toulalan,4-2-3-1,Benoît Millot,Match Report,,12.0,7.0,,0.0,0.0,2016,Monaco
44,2016-03-20,21:00,Ligue 1,Matchweek 31,Sun,Away,W,2,0,Paris S-G,25.0,46569.0,Jérémy Toulalan,3-4-3,Antony Gautier,Match Report,,12.0,5.0,,1.0,1.0,2016,Monaco
45,2016-04-01,20:30,Ligue 1,Matchweek 32,Fri,Home,L,1,2,Bordeaux,62.0,6852.0,Jérémy Toulalan,4-2-3-1,Benoît Bastien,Match Report,,14.0,5.0,,0.0,1.0,2016,Monaco
46,2016-04-10,14:00,Ligue 1,Matchweek 33,Sun,Away,L,1,4,Lille,49.0,32125.0,Jérémy Toulalan,4-2-3-1,Sébastien Moreira,Match Report,,7.0,4.0,,0.0,0.0,2016,Monaco
47,2016-04-17,21:00,Ligue 1,Matchweek 34,Sun,Home,W,2,1,Marseille,38.0,10056.0,Jérémy Toulalan,4-2-3-1,Antony Gautier,Match Report,,14.0,4.0,,0.0,0.0,2016,Monaco
48,2016-04-24,21:00,Ligue 1,Matchweek 35,Sun,Away,D,1,1,Rennes,38.0,23251.0,Jérémy Toulalan,4-2-3-1,Frédy Fautrel,Match Report,,8.0,6.0,,0.0,0.0,2016,Monaco
49,2016-04-30,19:00,Ligue 1,Matchweek 36,Sat,Home,W,3,2,Guingamp,55.0,6669.0,Ricardo Carvalho,4-2-3-1,Clément Turpin,Match Report,,16.0,8.0,,0.0,0.0,2016,Monaco
50,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Away,L,1,6,Lyon,34.0,56696.0,Jérémy Toulalan,4-2-3-1,Ruddy Buquet,Match Report,,11.0,1.0,,0.0,0.0,2016,Monaco
51,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Home,W,2,0,Montpellier,37.0,9318.0,Jérémy Toulalan,4-2-3-1,Benoît Bastien,Match Report,,15.0,7.0,,1.0,1.0,2016,Monaco
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Home,L,1,2,Monaco,43.0,25173.0,Mathieu Bodmer,4-1-2-1-2◆,Lionel Jaffredo,Match Report,,6.0,2.0,,0.0,0.0,2016,Nice
1,2015-08-15,20:00,Ligue 1,Matchweek 2,Sat,Away,D,3,3,Troyes,57.0,11468.0,Nampalys Mendy,4-3-1-2,Johan Hamel,Match Report,,16.0,6.0,,1.0,1.0,2016,Nice
2,2015-08-22,20:00,Ligue 1,Matchweek 3,Sat,Home,W,2,1,Caen,66.0,15908.0,Nampalys Mendy,4-1-2-1-2◆,Jérôme Miguelgorry,Match Report,,7.0,4.0,,0.0,0.0,2016,Nice
3,2015-08-29,20:00,Ligue 1,Matchweek 4,Sat,Away,D,1,1,Angers,66.0,13485.0,Nampalys Mendy,4-1-2-1-2◆,Stéphane Jochem,Match Report,,12.0,5.0,,0.0,0.0,2016,Nice
4,2015-09-12,20:00,Ligue 1,Matchweek 5,Sat,Home,L,0,1,Guingamp,67.0,14421.0,Nampalys Mendy,4-1-2-1-2◆,Tony Chapron,Match Report,,17.0,1.0,,0.0,0.0,2016,Nice
5,2015-09-19,20:00,Ligue 1,Matchweek 6,Sat,Away,W,3,1,Bastia,51.0,12945.0,Mathieu Bodmer,4-1-4-1,Wilfried Bien,Match Report,,10.0,6.0,,0.0,0.0,2016,Nice
6,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Home,W,6,1,Bordeaux,55.0,13686.0,Mathieu Bodmer,4-1-2-1-2◆,Nicolas Rainville,Match Report,,17.0,10.0,,0.0,0.0,2016,Nice
7,2015-09-27,21:00,Ligue 1,Matchweek 8,Sun,Away,W,4,1,Saint-Étienne,51.0,24556.0,Mathieu Bodmer,4-1-2-1-2◆,Bartolomeu Varela,Match Report,,8.0,6.0,,0.0,0.0,2016,Nice
8,2015-10-18,21:00,Ligue 1,Matchweek 10,Sun,Away,W,4,1,Rennes,59.0,21709.0,Mathieu Bodmer,4-1-2-1-2◆,Benoît Millot,Match Report,,12.0,7.0,,0.0,0.0,2016,Nice
9,2015-10-24,20:00,Ligue 1,Matchweek 11,Sat,Away,L,1,3,Gazélec Ajaccio,64.0,3757.0,Mathieu Bodmer,4-1-2-1-2◆,Johan Hamel,Match Report,,8.0,1.0,,0.0,0.0,2016,Nice
11,2015-11-01,14:00,Ligue 1,Matchweek 12,Sun,Home,D,0,0,Lille,57.0,18169.0,Nampalys Mendy,4-1-2-1-2◆,Wilfried Bien,Match Report,,9.0,4.0,,0.0,0.0,2016,Nice
12,2015-11-04,18:30,Ligue 1,Matchweek 9,Wed,Home,L,1,2,Nantes,61.0,17531.0,Mathieu Bodmer,4-1-2-1-2◆,Sébastien Moreira,Match Report,,9.0,3.0,,0.0,0.0,2016,Nice
13,2015-11-08,17:00,Ligue 1,Matchweek 13,Sun,Away,W,1,0,Marseille,44.0,47988.0,Nampalys Mendy,4-1-2-1-2◆,Antony Gautier,Match Report,,9.0,4.0,,0.0,0.0,2016,Nice
14,2015-11-20,20:30,Ligue 1,Matchweek 14,Fri,Home,W,3,0,Lyon,49.0,17872.0,Nampalys Mendy,3-5-2,Benoît Bastien,Match Report,,13.0,8.0,,0.0,0.0,2016,Nice
15,2015-11-28,20:00,Ligue 1,Matchweek 15,Sat,Away,L,0,2,Toulouse,63.0,9956.0,Mathieu Bodmer,3-5-2,Saïd Ennjimi,Match Report,,8.0,3.0,,0.0,0.0,2016,Nice
16,2015-12-01,19:00,Ligue 1,Matchweek 16,Tue,Away,D,0,0,Lorient,50.0,9218.0,Nampalys Mendy,3-4-1-2,Mikael Lesage,Match Report,,12.0,7.0,,0.0,0.0,2016,Nice
17,2015-12-04,20:30,Ligue 1,Matchweek 17,Fri,Home,L,0,3,Paris S-G,35.0,31008.0,Mathieu Bodmer,3-5-2,Antony Gautier,Match Report,,7.0,2.0,,0.0,0.0,2016,Nice
18,2015-12-12,16:00,Ligue 1,Matchweek 18,Sat,Away,D,1,1,Reims,62.0,12536.0,Mathieu Bodmer,4-1-2-1-2◆,Franck Schneider,Match Report,,7.0,3.0,,0.0,0.0,2016,Nice
20,2015-12-18,20:30,Ligue 1,Matchweek 19,Fri,Home,W,1,0,Montpellier,55.0,14026.0,Mathieu Bodmer,3-5-2,Tony Chapron,Match Report,,9.0,4.0,,0.0,0.0,2016,Nice
22,2016-01-10,17:00,Ligue 1,Matchweek 20,Sun,Away,D,1,1,Lille,60.0,30238.0,Nampalys Mendy,4-1-2-1-2◆,Hakim Ben El Hadj Salem,Match Report,,9.0,3.0,,0.0,0.0,2016,Nice
23,2016-01-15,20:30,Ligue 1,Matchweek 21,Fri,Home,W,2,1,Angers,65.0,13600.0,Nampalys Mendy,4-1-2-1-2◆,Jérôme Miguelgorry,Match Report,,11.0,5.0,,2.0,2.0,2016,Nice
24,2016-01-23,20:00,Ligue 1,Matchweek 22,Sat,Home,W,2,1,Lorient,55.0,13871.0,Nampalys Mendy,4-1-2-1-2◆,Stéphane Jochem,Match Report,,8.0,2.0,,0.0,0.0,2016,Nice
25,2016-01-31,14:00,Ligue 1,Matchweek 23,Sun,Away,L,0,2,Caen,76.0,17061.0,Mathieu Bodmer,4-1-2-1-2◆,Stéphane Lannoy,Match Report,,15.0,6.0,,0.0,0.0,2016,Nice
26,2016-02-03,19:00,Ligue 1,Matchweek 24,Wed,Home,W,1,0,Toulouse,62.0,12828.0,Nampalys Mendy,4-1-2-1-2◆,François Letexier,Match Report,,10.0,2.0,,0.0,0.0,2016,Nice
27,2016-02-06,14:00,Ligue 1,Matchweek 25,Sat,Away,L,0,1,Monaco,68.0,12842.0,Nampalys Mendy,4-1-2-1-2◆,Tony Chapron,Match Report,,13.0,3.0,,0.0,0.0,2016,Nice
28,2016-02-14,21:00,Ligue 1,Matchweek 26,Sun,Home,D,1,1,Marseille,53.0,28659.0,Mathieu Bodmer,4-1-2-1-2◆,Benoît Millot,Match Report,,9.0,3.0,,0.0,0.0,2016,Nice
29,2016-02-19,20:30,Ligue 1,Matchweek 27,Fri,Away,D,0,0,Bordeaux,48.0,23641.0,Mathieu Bodmer,4-1-2-1-2◆,Nicolas Rainville,Match Report,,10.0,2.0,,0.0,0.0,2016,Nice
30,2016-02-26,20:30,Ligue 1,Matchweek 28,Fri,Home,L,0,2,Bastia,69.0,14451.0,Mathieu Bodmer,4-1-2-1-2◆,Antony Gautier,Match Report,,11.0,5.0,,0.0,0.0,2016,Nice
31,2016-03-05,20:00,Ligue 1,Matchweek 29,Sat,Home,W,2,1,Troyes,68.0,13160.0,Mathieu Bodmer,4-1-2-1-2◆,Bartolomeu Varela,Match Report,,17.0,6.0,,0.0,0.0,2016,Nice
32,2016-03-12,20:00,Ligue 1,Matchweek 30,Sat,Away,W,2,0,Montpellier,55.0,13462.0,Nampalys Mendy,4-1-2-1-2◆,Lionel Jaffredo,Match Report,,10.0,3.0,,0.0,0.0,2016,Nice
