,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
14,2020-09-27,16:00,Série A,Matchweek 12,Sun,Home,D,1,1,Flamengo,0.9,1.5,60,,Felipe Melo,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,17,7,26.7,1.0,0,0,2020,Palmeiras
16,2020-10-03,19:00,Série A,Matchweek 13,Sat,Home,W,2,1,Ceará,2.3,1.5,63,,Felipe Melo,4-2-3-1,Bruno Arleu de Araujo,Match Report,,28,11,21.9,1.0,0,0,2020,Palmeiras
17,2020-10-07,21:30,Série A,Matchweek 14,Wed,Away,L,1,2,Botafogo (RJ),2.4,1.8,64,,Felipe Melo,4-2-3-1,Rodolpho Toski Marques,Match Report,,18,3,18.5,1.0,0,1,2020,Palmeiras
18,2020-10-10,19:00,Série A,Matchweek 15,Sat,Home,L,0,2,São Paulo,0.5,1.9,47,,Felipe Melo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,9,3,20.8,1.0,0,0,2020,Palmeiras
19,2020-10-14,18:00,Série A,Matchweek 16,Wed,Home,L,1,3,Coritiba,1.7,2.2,54,,Felipe Melo,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,,16,5,20.5,2.0,0,0,2020,Palmeiras
20,2020-10-18,20:30,Série A,Matchweek 17,Sun,Away,L,0,2,Fortaleza,1.0,1.4,49,,Gustavo Gómez,4-4-2,Marcelo de Lima Henrique,Match Report,,14,3,19.9,0.0,0,0,2020,Palmeiras
22,2020-10-25,16:00,Série A,Matchweek 18,Sun,Away,W,3,0,Atl Goianiense,1.9,0.9,43,,Felipe Melo,4-2-3-1,Savio Pereira,Match Report,,12,4,19.0,0.0,0,0,2020,Palmeiras
23,2020-11-02,17:00,Série A,Matchweek 19,Mon,Home,W,3,0,Atlético Mineiro,2.4,0.6,36,,Felipe Melo,4-2-3-1,Braulio da Silva Machado,Match Report,,19,8,17.6,0.0,0,0,2020,Palmeiras
24,2020-11-08,16:00,Série A,Matchweek 20,Sun,Away,W,1,0,Vasco da Gama,1.5,0.4,55,,Felipe Melo,4-2-3-1,Anderson Daronco,Match Report,,7,2,21.7,1.0,0,1,2020,Palmeiras
25,2020-11-14,21:30,Série A,Matchweek 21,Sat,Home,W,2,0,Fluminense,1.4,0.5,51,,Willian,4-2-3-1,Leandro Pedro Vuaden,Match Report,,8,4,20.7,0.0,1,1,2020,Palmeiras
26,2020-11-21,21:00,Série A,Matchweek 22,Sat,Away,L,0,1,Goiás,0.6,0.4,41,,Gustavo Gómez,3-4-1-2,Bruno Arleu de Araujo,Match Report,,14,3,24.3,1.0,0,0,2020,Palmeiras
28,2020-11-28,17:00,Série A,Matchweek 23,Sat,Home,W,3,0,Ath Paranaense,3.2,0.5,58,,Gustavo Gómez,4-2-3-1,Anderson Daronco,Match Report,,22,8,15.4,1.0,0,0,2020,Palmeiras
30,2020-12-05,17:00,Série A,Matchweek 24,Sat,Away,D,2,2,Santos,1.7,1.9,40,,Willian,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,10,4,21.7,1.0,1,1,2020,Palmeiras
32,2020-12-12,19:00,Série A,Matchweek 25,Sat,Home,W,3,0,Bahia,2.3,1.2,59,,Gustavo Gómez,4-2-3-1,Rafael Traci,Match Report,,14,6,22.3,1.0,1,1,2020,Palmeiras
34,2020-12-19,21:00,Série A,Matchweek 26,Sat,Away,L,0,2,Internacional,0.5,1.7,59,,Gustavo Gómez,4-2-3-1,Savio Pereira,Match Report,,13,0,22.7,0.0,0,0,2020,Palmeiras
35,2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,W,1,0,Bragantino,0.7,1.5,42,,Wéverton,4-2-3-1,Raphael Claus,Match Report,,6,1,20.3,0.0,0,0,2020,Palmeiras
37,2021-01-09,19:00,Série A,Matchweek 29,Sat,Away,W,1,0,Sport Recife,1.5,0.6,41,,Willian,3-4-3,Dyorgines José Padovani Andrade,Match Report,,12,4,20.2,0.0,0,0,2020,Palmeiras
39,2021-01-15,21:30,Série A,Matchweek 30,Fri,Home,D,1,1,Grêmio,1.7,1.3,45,,Wéverton,4-2-3-1,Bruno Arleu de Araujo,Match Report,,16,6,19.8,0.0,0,0,2020,Palmeiras
40,2021-01-18,19:00,Série A,Matchweek 28,Mon,Home,W,4,0,Corinthians,2.4,0.4,55,,Luiz Adriano,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,15,8,19.3,0.0,0,0,2020,Palmeiras
41,2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,L,0,2,Flamengo,0.9,1.5,49,,Luiz Adriano,4-1-4-1,Savio Pereira,Match Report,,6,0,21.6,1.0,0,0,2020,Palmeiras
42,2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ceará,1.5,1.5,60,,Gustavo Gómez,4-2-3-1,Braulio da Silva Machado,Match Report,,12,4,18.8,0.0,0,0,2020,Palmeiras
43,2021-01-26,20:00,Série A,Matchweek 1,Tue,Home,D,1,1,Vasco da Gama,1.9,0.6,54,,Felipe Melo,4-1-4-1,Anderson Daronco,Match Report,,14,3,20.8,0.0,0,0,2020,Palmeiras
45,2021-02-02,16:00,Série A,Matchweek 33,Tue,Home,D,1,1,Botafogo (RJ),1.4,1.3,54,,Felipe Melo,4-2-3-1,Felipe Fernandes de Lima,Match Report,,17,2,15.1,0.0,0,0,2020,Palmeiras
46,2021-02-14,18:15,Série A,Matchweek 36,Sun,Home,W,3,0,Fortaleza,1.1,0.3,67,,Gustavo Gómez,3-4-3,Ricardo Marques Ribeiro,Match Report,,13,6,24.0,1.0,0,0,2020,Palmeiras
47,2021-02-17,19:30,Série A,Matchweek 35,Wed,Away,L,0,1,Coritiba,0.8,0.5,53,,Willian,4-2-3-1,Ramon Abatti Abel,Match Report,,15,4,24.5,2.0,0,0,2020,Palmeiras
48,2021-02-19,21:30,Série A,Matchweek 34,Fri,Away,D,1,1,São Paulo,0.5,1.1,56,,Felipe Melo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,8,2,24.6,0.0,0,0,2020,Palmeiras
49,2021-02-22,18:00,Série A,Matchweek 37,Mon,Home,D,1,1,Atl Goianiense,1.1,0.4,63,,Felipe Melo,4-2-3-1,Caio Max Augusto Vieira,Match Report,,19,4,22.6,0.0,0,0,2020,Palmeiras
50,2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Atlético Mineiro,1.0,2.0,48,,Zé Rafael,4-1-3-2,Heber Roberto Lopes,Match Report,,9,4,17.2,1.0,0,0,2020,Palmeiras
2,2020-08-09,16:00,Série A,Matchweek 1,Sun,Home,D,1,1,Bragantino,1.6,1.1,54,,Alison,4-3-3,Ricardo Marques Ribeiro,Match Report,,9,4,18.1,0.0,0,1,2020,Santos
3,2020-08-13,19:30,Série A,Matchweek 2,Thu,Away,L,0,2,Internacional,0.3,2.6,42,,Alison,3-5-2,Marcelo de Lima Henrique,Match Report,,6,1,16.9,0.0,0,0,2020,Santos
4,2020-08-16,19:45,Série A,Matchweek 3,Sun,Home,W,3,1,Ath Paranaense,1.8,1.4,33,,Alison,4-3-3,Anderson Daronco,Match Report,,11,6,18.9,0.0,0,0,2020,Santos
5,2020-08-20,19:15,Série A,Matchweek 4,Thu,Away,W,1,0,Sport Recife,1.2,0.6,58,,Alison,4-3-3,Jose Mendonca da Silva Junior,Match Report,,16,5,23.7,1.0,0,0,2020,Santos
6,2020-08-23,16:00,Série A,Matchweek 5,Sun,Away,L,1,2,Palmeiras,0.5,1.9,51,,Alison,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,8,1,21.6,1.0,0,0,2020,Santos
7,2020-08-30,16:00,Série A,Matchweek 6,Sun,Home,L,0,1,Flamengo,1.2,2.9,53,,Pará,4-3-3,Wilton Sampaio,Match Report,,22,6,18.9,1.0,0,0,2020,Santos
8,2020-09-02,21:30,Série A,Matchweek 7,Wed,Home,D,2,2,Vasco da Gama,0.9,1.3,61,,Alison,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,13,5,23.1,3.0,0,0,2020,Santos
9,2020-09-05,21:00,Série A,Matchweek 8,Sat,Away,W,1,0,Ceará,0.5,2.2,39,,Alison,4-2-3-1,Wagner Reway,Match Report,,7,4,18.5,1.0,0,0,2020,Santos
10,2020-09-09,21:30,Série A,Matchweek 9,Wed,Home,W,3,1,Atlético Mineiro,1.6,2.1,41,,Diego Pituca,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,7,3,23.6,1.0,1,1,2020,Santos
11,2020-09-12,19:00,Série A,Matchweek 10,Sat,Home,D,2,2,São Paulo,1.0,1.3,54,,Alison,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,10,5,19.5,2.0,0,0,2020,Santos
13,2020-09-20,18:15,Série A,Matchweek 11,Sun,Away,D,0,0,Botafogo (RJ),1.5,0.8,56,,Lucas Veríssimo,4-3-3,Jose Mendonca da Silva Junior,Match Report,,21,6,22.8,3.0,0,0,2020,Santos
15,2020-09-27,20:30,Série A,Matchweek 12,Sun,Home,D,1,1,Fortaleza,1.2,1.0,54,,Marinho,4-1-4-1,Heber Roberto Lopes,Match Report,,15,6,15.1,0.0,0,0,2020,Santos
17,2020-10-04,18:15,Série A,Matchweek 13,Sun,Away,W,3,2,Goiás,2.4,1.2,45,,Alison,4-1-4-1,Marielson Alves Silva,Match Report,,9,3,18.2,2.0,1,1,2020,Santos
18,2020-10-07,19:00,Série A,Matchweek 14,Wed,Away,D,1,1,Corinthians,0.9,0.7,38,,Pará,4-4-2,Marcelo de Lima Henrique,Match Report,,6,2,19.5,1.0,0,0,2020,Santos
19,2020-10-11,16:00,Série A,Matchweek 15,Sun,Home,W,2,1,Grêmio,2.1,0.6,56,,Marinho,4-2-3-1,Braulio da Silva Machado,Match Report,,9,4,19.9,0.0,2,2,2020,Santos
20,2020-10-14,20:30,Série A,Matchweek 16,Wed,Home,L,0,1,Atl Goianiense,1.0,1.1,58,,Pará,4-1-4-1,Igor Junior Benevenuto,Match Report,,13,3,18.4,1.0,0,0,2020,Santos
21,2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,W,2,1,Coritiba,1.5,1.2,43,,Yeferson Soteldo,4-1-4-1,Bruno Arleu de Araujo,Match Report,,5,1,22.3,0.0,1,1,2020,Santos
23,2020-10-25,16:00,Série A,Matchweek 18,Sun,Away,L,1,3,Fluminense,0.9,1.7,52,,Lucas Veríssimo,4-4-1-1,Anderson Daronco,Match Report,,9,2,21.3,0.0,0,0,2020,Santos
24,2020-11-01,18:15,Série A,Matchweek 19,Sun,Home,W,3,1,Bahia,1.1,2.0,55,,Marinho,4-3-3,Heber Roberto Lopes,Match Report,,9,6,19.5,3.0,0,0,2020,Santos
25,2020-11-08,18:15,Série A,Matchweek 20,Sun,Away,D,1,1,Bragantino,0.2,1.5,52,,Lucas Veríssimo,4-1-4-1,Vinicius Furlan,Match Report,,4,0,20.6,0.0,0,0,2020,Santos
26,2020-11-14,16:30,Série A,Matchweek 21,Sat,Home,W,2,0,Internacional,0.8,1.6,39,,Pará,4-2-3-1,Savio Pereira,Match Report,,10,7,23.7,2.0,0,0,2020,Santos
27,2020-11-21,19:00,Série A,Matchweek 22,Sat,Away,L,0,1,Ath Paranaense,0.5,1.6,40,,Pará,4-2-3-1,Marcelo de Lima Henrique,Match Report,,5,4,14.1,0.0,0,0,2020,Santos
29,2020-11-28,17:00,Série A,Matchweek 23,Sat,Home,W,4,2,Sport Recife,2.4,1.1,59,,Pará,4-3-3,Wilton Sampaio,Match Report,,9,3,27.7,3.0,2,2,2020,Santos
31,2020-12-05,17:00,Série A,Matchweek 24,Sat,Home,D,2,2,Palmeiras,1.9,1.7,60,,Pará,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,15,5,19.4,1.0,0,0,2020,Santos
33,2020-12-13,16:00,Série A,Matchweek 25,Sun,Away,L,1,4,Flamengo,0.6,3.7,44,,Alison,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,6,3,20.7,1.0,0,0,2020,Santos
35,2020-12-20,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Vasco da Gama,1.5,0.9,64,,Alison,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,18,5,21.2,2.0,0,0,2020,Santos
36,2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,D,1,1,Ceará,0.5,1.9,64,,Luan Peres Petroni,4-3-3,Rodolpho Toski Marques,Match Report,,11,5,20.1,0.0,0,0,2020,Santos
38,2021-01-10,16:00,Série A,Matchweek 29,Sun,Away,W,1,0,São Paulo,0.3,1.8,32,,Alex,4-1-4-1,Braulio da Silva Machado,Match Report,,7,2,21.4,1.0,0,0,2020,Santos
40,2021-01-17,16:00,Série A,Matchweek 30,Sun,Home,W,2,1,Botafogo (RJ),1.9,1.0,59,,Pará,4-2-3-1,Leandro Pedro Vuaden,Match Report,,23,5,18.6,3.0,0,0,2020,Santos
41,2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,L,0,2,Fortaleza,1.3,1.8,52,,Luiz Felipe,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,11,2,21.3,1.0,0,1,2020,Santos
42,2021-01-24,18:15,Série A,Matchweek 32,Sun,Home,L,3,4,Goiás,3.8,1.9,64,,Pará,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,19,7,18.3,0.0,1,1,2020,Santos
43,2021-01-26,20:00,Série A,Matchweek 28,Tue,Away,L,0,2,Atlético Mineiro,0.8,1.2,35,,Luiz Felipe,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,,5,3,12.9,0.0,0,0,2020,Santos
45,2021-02-03,16:00,Série A,Matchweek 34,Wed,Away,D,3,3,Grêmio,2.2,1.7,38,,Alison,4-1-4-1,Wilton Sampaio,Match Report,,7,4,18.8,0.0,2,2,2020,Santos
46,2021-02-06,21:00,Série A,Matchweek 35,Sat,Away,D,1,1,Atl Goianiense,2.9,1.7,69,,Alison,4-2-3-1,Marcelo de Lima Henrique,Match Report,,17,2,16.5,1.0,1,1,2020,Santos
47,2021-02-13,19:00,Série A,Matchweek 36,Sat,Home,W,2,0,Coritiba,2.0,0.3,56,,Alison,4-3-3,Bruno Arleu de Araujo,Match Report,,17,6,19.9,2.0,0,0,2020,Santos
48,2021-02-17,19:00,Série A,Matchweek 33,Wed,Home,W,1,0,Corinthians,2.2,0.4,46,,Alison,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,11,5,14.3,0.0,0,0,2020,Santos
49,2021-02-21,18:15,Série A,Matchweek 37,Sun,Home,D,1,1,Fluminense,0.9,0.4,61,,Alison,4-3-3,Savio Pereira,Match Report,,8,2,19.0,1.0,0,0,2020,Santos
50,2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Bahia,1.0,2.7,51,,Jean Mota,4-4-1-1,Paulo Roberto Alves Júnior,Match Report,,15,5,20.1,1.0,0,0,2020,Santos
2,2020-08-08,19:00,Série A,Matchweek 1,Sat,Away,W,2,0,Fortaleza,2.6,0.5,52,,Nikão,4-3-3,Braulio da Silva Machado,Match Report,,13,5,17.0,1.0,0,0,2020,Athletico Paranaense
3,2020-08-12,19:15,Série A,Matchweek 2,Wed,Home,W,2,1,Goiás,2.4,1.7,77,,Wellington Martins,4-3-3,Diego Pombo Lopez,Match Report,,19,4,18.9,3.0,0,0,2020,Athletico Paranaense
4,2020-08-16,19:45,Série A,Matchweek 3,Sun,Away,L,1,3,Santos,1.4,1.8,67,,Wellington Martins,4-3-3,Anderson Daronco,Match Report,,12,2,21.0,0.0,0,0,2020,Athletico Paranaense
5,2020-08-19,19:30,Série A,Matchweek 4,Wed,Home,L,0,1,Palmeiras,0.8,0.5,55,,Wellington Martins,4-3-3,Caio Max Augusto Vieira,Match Report,,6,0,18.3,0.0,0,0,2020,Athletico Paranaense
6,2020-08-22,16:00,Série A,Matchweek 5,Sat,Home,L,0,1,Fluminense,0.6,0.7,65,,Wellington Martins,4-3-3,Daniel Nobre Bins,Match Report,,14,5,18.9,0.0,0,0,2020,Athletico Paranaense
7,2020-08-26,19:00,Série A,Matchweek 11,Wed,Away,L,0,1,São Paulo,0.9,1.1,43,,Wellington Martins,4-3-3,Marcelo de Lima Henrique,Match Report,,5,3,16.6,0.0,0,0,2020,Athletico Paranaense
8,2020-09-02,20:30,Série A,Matchweek 7,Wed,Home,D,1,1,Bragantino,1.0,1.3,57,,Wellington Martins,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,11,5,20.4,0.0,0,0,2020,Athletico Paranaense
9,2020-09-06,18:00,Série A,Matchweek 8,Sun,Away,L,0,1,Vasco da Gama,0.9,1.1,67,,Santos,4-1-4-1,Raphael Claus,Match Report,,14,4,20.7,0.0,0,0,2020,Athletico Paranaense
10,2020-09-09,17:30,Série A,Matchweek 9,Wed,Home,D,1,1,Botafogo (RJ),2.5,2.0,60,,Thiago Heleno,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,16,3,23.7,1.0,0,1,2020,Athletico Paranaense
11,2020-09-12,16:30,Série A,Matchweek 10,Sat,Home,W,1,0,Coritiba,0.9,0.1,44,,Wellington Martins,4-4-2,Jean Pierre Goncalves Lima,Match Report,,10,2,19.0,0.0,0,0,2020,Athletico Paranaense
14,2020-09-26,19:00,Série A,Matchweek 12,Sat,Home,W,1,0,Bahia,1.1,1.3,55,,Thiago Heleno,4-3-3,Ricardo Marques Ribeiro,Match Report,,13,3,20.2,1.0,0,0,2020,Athletico Paranaense
16,2020-10-04,16:00,Série A,Matchweek 13,Sun,Away,L,1,3,Flamengo,1.0,2.1,46,,Lucho González,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,10,3,15.3,1.0,0,0,2020,Athletico Paranaense
17,2020-10-08,19:00,Série A,Matchweek 14,Thu,Home,D,0,0,Ceará,0.6,0.7,62,,Wellington Martins,4-3-3,Wilton Sampaio,Match Report,,15,1,24.4,2.0,0,0,2020,Athletico Paranaense
18,2020-10-11,20:30,Série A,Matchweek 15,Sun,Away,L,1,2,Internacional,2.0,1.8,54,,Thiago Heleno,4-2-3-1,Bruno Arleu de Araujo,Match Report,,14,4,20.2,2.0,0,0,2020,Athletico Paranaense
19,2020-10-14,21:30,Série A,Matchweek 16,Wed,Home,L,0,1,Corinthians,1.0,1.5,61,,Thiago Heleno,4-2-3-1,Savio Pereira,Match Report,,16,9,18.8,0.0,0,0,2020,Athletico Paranaense
20,2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,D,1,1,Atl Goianiense,2.2,1.0,64,,Thiago Heleno,4-3-3,Pablo Ramón Goncalves Pinheiro,Match Report,,18,6,17.0,0.0,0,0,2020,Athletico Paranaense
22,2020-10-25,18:15,Série A,Matchweek 18,Sun,Home,L,1,2,Grêmio,0.3,0.8,64,,Lucho González,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,5,1,17.0,0.0,0,0,2020,Athletico Paranaense
23,2020-11-01,16:00,Série A,Matchweek 19,Sun,Away,L,0,1,Sport Recife,0.6,1.4,58,,Santos,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,12,2,21.6,2.0,0,0,2020,Athletico Paranaense
24,2020-11-07,18:00,Série A,Matchweek 20,Sat,Home,W,2,1,Fortaleza,2.0,1.3,63,,Thiago Heleno,4-2-3-1,Ramon Abatti Abel,Match Report,,21,6,18.5,2.0,0,0,2020,Athletico Paranaense
25,2020-11-14,17:00,Série A,Matchweek 21,Sat,Away,W,1,0,Goiás,1.7,0.5,51,,Thiago Heleno,4-3-3,Flavio Rodrigues De Souza,Match Report,,16,8,13.9,0.0,0,0,2020,Athletico Paranaense
26,2020-11-18,19:00,Série A,Matchweek 6,Wed,Away,W,2,0,Atlético Mineiro,0.5,0.9,36,,Thiago Heleno,4-4-2,Dyorgines José Padovani Andrade,Match Report,,10,6,19.2,0.0,0,0,2020,Athletico Paranaense
27,2020-11-21,19:00,Série A,Matchweek 22,Sat,Home,W,1,0,Santos,1.6,0.5,60,,Thiago Heleno,4-4-2,Marcelo de Lima Henrique,Match Report,,13,4,18.0,1.0,0,0,2020,Athletico Paranaense
29,2020-11-28,17:00,Série A,Matchweek 23,Sat,Away,L,0,3,Palmeiras,0.5,3.2,42,,Thiago Heleno,4-3-3,Anderson Daronco,Match Report,,4,1,15.7,0.0,0,0,2020,Athletico Paranaense
31,2020-12-05,19:00,Série A,Matchweek 24,Sat,Away,L,1,3,Fluminense,0.3,3.7,30,,Thiago Heleno,4-4-2,Ramon Abatti Abel,Match Report,,5,1,17.1,0.0,0,0,2020,Athletico Paranaense
32,2020-12-12,17:00,Série A,Matchweek 25,Sat,Home,L,0,1,Atlético Mineiro,1.1,1.2,40,,Santos,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,16,5,19.1,3.0,0,0,2020,Athletico Paranaense
33,2020-12-20,16:00,Série A,Matchweek 26,Sun,Away,W,1,0,Bragantino,0.7,1.0,29,,Thiago Heleno,4-4-2,Braulio da Silva Machado,Match Report,,4,1,19.6,2.0,0,0,2020,Athletico Paranaense
34,2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,W,3,0,Vasco da Gama,2.0,1.2,55,,Thiago Heleno,4-4-2,Jean Pierre Goncalves Lima,Match Report,,16,8,19.7,0.0,0,0,2020,Athletico Paranaense
35,2021-01-06,19:15,Série A,Matchweek 28,Wed,Away,W,2,0,Botafogo (RJ),1.7,2.3,38,,Thiago Heleno,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,,8,4,10.4,0.0,0,0,2020,Athletico Paranaense
36,2021-01-09,19:00,Série A,Matchweek 29,Sat,Away,D,0,0,Coritiba,0.1,0.5,58,,Thiago Heleno,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,3,1,34.0,1.0,0,0,2020,Athletico Paranaense
37,2021-01-17,16:00,Série A,Matchweek 30,Sun,Home,D,1,1,São Paulo,1.1,0.8,41,,Thiago Heleno,4-2-3-1,Wilton Sampaio,Match Report,,8,3,17.2,0.0,0,0,2020,Athletico Paranaense
38,2021-01-20,18:00,Série A,Matchweek 31,Wed,Away,L,0,1,Bahia,0.6,1.6,58,,Thiago Heleno,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,12,1,18.9,0.0,0,0,2020,Athletico Paranaense
39,2021-01-24,16:00,Série A,Matchweek 32,Sun,Home,W,2,1,Flamengo,1.4,0.9,41,,Thiago Heleno,4-1-4-1,Leandro Pedro Vuaden,Match Report,,11,8,18.2,1.0,0,0,2020,Athletico Paranaense
40,2021-01-31,16:00,Série A,Matchweek 33,Sun,Away,W,2,0,Ceará,1.1,0.6,54,,Thiago Heleno,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,,11,2,19.3,0.0,0,0,2020,Athletico Paranaense
41,2021-02-04,21:00,Série A,Matchweek 34,Thu,Home,D,0,0,Internacional,1.0,0.2,68,,,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,12,4,20.2,0.0,0,0,2020,Athletico Paranaense
42,2021-02-10,21:30,Série A,Matchweek 35,Wed,Away,D,3,3,Corinthians,1.6,2.5,55,,Thiago Heleno,4-2-2-2,Jean Pierre Goncalves Lima,Match Report,,12,6,15.0,0.0,0,0,2020,Athletico Paranaense
43,2021-02-14,18:15,Série A,Matchweek 36,Sun,Home,W,2,1,Atl Goianiense,0.5,1.1,59,,Thiago Heleno,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,8,3,15.5,0.0,0,0,2020,Athletico Paranaense
44,2021-02-21,18:15,Série A,Matchweek 37,Sun,Away,L,0,1,Grêmio,0.7,0.5,51,,Thiago Heleno,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,8,2,18.0,1.0,0,0,2020,Athletico Paranaense
45,2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,0,Sport Recife,2.4,1.1,53,,Jonathan Moreira,4-2-2-2,Flavio Rodrigues De Souza,Match Report,,18,8,18.9,0.0,0,0,2020,Athletico Paranaense
0,2020-08-09,16:00,Série A,Matchweek 1,Sun,Away,D,1,1,Santos,1.1,1.6,46,,Alerrandro,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,18,6,22.2,0.0,0,0,2020,Bragantino
1,2020-08-12,19:15,Série A,Matchweek 2,Wed,Home,D,1,1,Botafogo (RJ),1.8,0.7,54,,Leo Ortiz,4-2-3-1,André Luiz de Freitas Castro,Match Report,,23,8,23.6,0.0,0,0,2020,Bragantino
2,2020-08-16,16:00,Série A,Matchweek 3,Sun,Away,L,1,2,Bahia,1.5,1.2,57,,Leo Ortiz,4-1-4-1,Felipe Fernandes de Lima,Match Report,,17,3,19.6,1.0,0,0,2020,Bragantino
3,2020-08-19,19:15,Série A,Matchweek 4,Wed,Home,W,2,1,Fluminense,1.3,1.4,51,,Leo Ortiz,4-3-3,Jean Pierre Goncalves Lima,Match Report,,13,3,20.5,0.0,0,0,2020,Bragantino
4,2020-08-23,16:00,Série A,Matchweek 5,Sun,Home,L,1,2,Coritiba,0.9,1.4,47,,Leo Ortiz,4-3-3,Gilberto Rodrigues Castro Junior,Match Report,,15,2,23.8,3.0,0,0,2020,Bragantino
5,2020-08-29,21:00,Série A,Matchweek 6,Sat,Away,L,0,3,Fortaleza,0.2,2.0,39,,Ricardo,4-1-4-1,Rafael Traci,Match Report,,5,2,31.6,0.0,0,0,2020,Bragantino
6,2020-09-02,20:30,Série A,Matchweek 7,Wed,Away,D,1,1,Ath Paranaense,1.3,1.0,43,,Leo Ortiz,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,18,3,23.4,1.0,0,0,2020,Bragantino
7,2020-09-06,11:00,Série A,Matchweek 8,Sun,Home,L,1,2,Palmeiras,0.8,1.1,37,,Leo Ortiz,4-2-3-1,Marcelo de Lima Henrique,Match Report,,20,4,22.3,0.0,0,0,2020,Bragantino
8,2020-09-09,19:15,Série A,Matchweek 9,Wed,Away,D,1,1,São Paulo,1.9,1.4,41,,Leo Ortiz,4-4-2,Savio Pereira,Match Report,,8,2,32.1,2.0,0,2,2020,Bragantino
9,2020-09-13,18:00,Série A,Matchweek 10,Sun,Away,L,1,2,Atlético Mineiro,1.2,2.0,37,,Leo Ortiz,5-4-1,Ramon Abatti Abel,Match Report,,12,4,24.1,0.0,0,0,2020,Bragantino
10,2020-09-19,19:00,Série A,Matchweek 11,Sat,Home,W,4,2,Ceará,2.9,0.7,42,,Leo Ortiz,4-3-3,Jefferson Ferreira de Moraes,Match Report,,18,9,17.3,1.0,0,0,2020,Bragantino
11,2020-09-27,11:00,Série A,Matchweek 12,Sun,Away,D,1,1,Vasco da Gama,1.8,1.6,40,,Leo Ortiz,4-3-3,Rodolpho Toski Marques,Match Report,,11,2,21.1,0.0,0,1,2020,Bragantino
12,2020-10-03,21:00,Série A,Matchweek 13,Sat,Home,D,0,0,Corinthians,0.6,0.4,39,,Leo Ortiz,4-1-4-1,Edina Alves Batista,Match Report,,10,2,23.0,0.0,0,0,2020,Bragantino
13,2020-10-08,21:00,Série A,Matchweek 14,Thu,Home,L,0,2,Internacional,0.7,0.7,48,,Leo Ortiz,4-2-3-1,Felipe Fernandes de Lima,Match Report,,13,2,20.3,3.0,0,0,2020,Bragantino
14,2020-10-11,18:15,Série A,Matchweek 15,Sun,Away,L,1,2,Atl Goianiense,1.6,2.1,48,,Leo Ortiz,4-2-3-1,Heber Roberto Lopes,Match Report,,19,5,20.9,1.0,0,0,2020,Bragantino
15,2020-10-15,20:00,Série A,Matchweek 16,Thu,Away,D,1,1,Flamengo,1.0,2.0,31,,Raul,4-2-3-1,Daniel Nobre Bins,Match Report,,11,3,24.6,2.0,0,0,2020,Bragantino
